organisation,org_acronym,org_type,project_sector,activities,status,state,lga,ward,ishrp,response_type,isrp,people_reached,month,year
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Ngala,Ngala Ward,Yes,Humanitarian,Yes,283.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Ngala,Gamboru 'C',Yes,Humanitarian,Yes,1560.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Ngala,Gamboru 'B',Yes,Humanitarian,Yes,645.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,Yes,2018.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,Yes,885.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,Yes,1175.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,Yes,6227.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Mobbar,Damasak,Yes,Humanitarian,Yes,3760.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,Yes,6863.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  II,Yes,Humanitarian,Yes,313.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  I,Yes,Humanitarian,Yes,521.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,Yes,949.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Magumeri,Kareram,Yes,Humanitarian,Yes,155.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Magumeri,Kareram,Yes,Humanitarian,Yes,1360.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,Yes,1945.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,Yes,778.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  II,Yes,Humanitarian,Yes,2026.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  II,Yes,Humanitarian,Yes,611.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  I,Yes,Humanitarian,Yes,3337.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  I,Yes,Humanitarian,Yes,27.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Magumeri,Furram,Yes,Humanitarian,Yes,56.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Magumeri,Furram,Yes,Humanitarian,Yes,257.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,Yes,1147.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,Yes,1059.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,Yes,202.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,Yes,36.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,Yes,3121.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Mafa,Mafa,Yes,Humanitarian,Yes,885.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Yimirthalang,Yes,Humanitarian,Yes,595.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Yimirthalang,Yes,Humanitarian,Yes,116.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Wada,Yes,Humanitarian,Yes,444.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Peta,Yes,Humanitarian,Yes,894.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Kwaya Kusar,Yes,Humanitarian,Yes,148.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Kwaya Kusar,Yes,Humanitarian,Yes,448.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Kwaya Kusar,Yes,Humanitarian,Yes,230.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Kwaya Kusar,Yes,Humanitarian,Yes,279.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Kurba Gayi,Yes,Humanitarian,Yes,475.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Kurba Gayi,Yes,Humanitarian,Yes,588.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Kubuku,Yes,Humanitarian,Yes,113.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Guwal,Yes,Humanitarian,Yes,137.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Guwal,Yes,Humanitarian,Yes,321.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Gusi / Billa,Yes,Humanitarian,Yes,194.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Gusi / Billa,Yes,Humanitarian,Yes,161.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Gondi,Yes,Humanitarian,Yes,49.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kwaya Kusar,Gondi,Yes,Humanitarian,Yes,146.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Mairamri / Yeleri / Bazamri,Yes,Humanitarian,Yes,86.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Jewu / Lamboa,Yes,Humanitarian,Yes,368.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Dalori / Wanori,Yes,Humanitarian,Yes,186.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Dalori / Wanori,Yes,Humanitarian,Yes,1868.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Dalori / Wanori,Yes,Humanitarian,Yes,39.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,Yes,603.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,Yes,104.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,Yes,79.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,Yes,2146.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,Yes,959.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,Yes,1087.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kaga,Wajiro / Burgumma,Yes,Humanitarian,Yes,313.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kaga,Ngamdu,Yes,Humanitarian,Yes,769.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kaga,Mainok,Yes,Humanitarian,Yes,79.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kaga,Benisheikh,Yes,Humanitarian,Yes,30.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Kaga,Benisheikh,Yes,Humanitarian,Yes,1058.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Ngudaa/Addamari,Yes,Humanitarian,Yes,365.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Ngudaa/Addamari,Yes,Humanitarian,Yes,34.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Gongulong,Yes,Humanitarian,Yes,5565.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Bale Galtimari,Yes,Humanitarian,Yes,1026.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Bale Galtimari,Yes,Humanitarian,Yes,2843.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Jere,Bale Galtimari,Yes,Humanitarian,Yes,1278.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Sakwa/Hema,Yes,Humanitarian,Yes,402.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Puba/Vidau/Lokoja,Yes,Humanitarian,Yes,1207.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Puba/Vidau/Lokoja,Yes,Humanitarian,Yes,127.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Pama/Whitambaya,Yes,Humanitarian,Yes,1249.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Pama/Whitambaya,Yes,Humanitarian,Yes,143.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Marama/Kidang,Yes,Humanitarian,Yes,353.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Kwaya-Bur/Tanga Rumta,Yes,Humanitarian,Yes,926.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Kwaya-Bur/Tanga Rumta,Yes,Humanitarian,Yes,39.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Kwajaffa/Hang,Yes,Humanitarian,Yes,135.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Kwajaffa/Hang,Yes,Humanitarian,Yes,2841.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Kida,Yes,Humanitarian,Yes,842.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Hizhi,Yes,Humanitarian,Yes,448.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Hizhi,Yes,Humanitarian,Yes,10.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Gwanzang  Pusda,Yes,Humanitarian,Yes,1000.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Gwangang Chata,Yes,Humanitarian,Yes,789.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Dzar/ Vinadum/ Birni/ Dlandi,Yes,Humanitarian,Yes,1514.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Hawul,Dzar/ Vinadum/ Birni/ Dlandi,Yes,Humanitarian,Yes,12.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Gwoza,Pulka/Bokko,Yes,Humanitarian,Yes,3651.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Gwoza,Guduf Nagadiyo,Yes,Humanitarian,Yes,44.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Gubio,Ngetra,Yes,Humanitarian,Yes,416.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Gubio,Kingowa,Yes,Humanitarian,Yes,384.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Gubio,Gubio Town II,Yes,Humanitarian,Yes,196.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Gubio,Gubio Town II,Yes,Humanitarian,Yes,1290.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Gubio,Gubio Town  I,Yes,Humanitarian,Yes,1697.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Gubio,Gubio Town  I,Yes,Humanitarian,Yes,85.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Gubio,Ardimini,Yes,Humanitarian,Yes,411.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,Yes,1002.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,Yes,90.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,Yes,845.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,Yes,600.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,Yes,124.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Damboa,Nguda / Wuyaram,Yes,Humanitarian,Yes,162.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Damboa,Nguda / Wuyaram,Yes,Humanitarian,Yes,752.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Damboa,Gumsuri/Misakurbudu,Yes,Humanitarian,Yes,1067.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Shikarkir,Yes,Humanitarian,Yes,488.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Shikarkir,Yes,Humanitarian,Yes,1008.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Shikarkir,Yes,Humanitarian,Yes,69.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Pemi ,Yes,Humanitarian,Yes,513.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Pemi,Yes,Humanitarian,Yes,521.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Mbalala,Yes,Humanitarian,Yes,420.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Mbalala,Yes,Humanitarian,Yes,213.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Mbalala,Yes,Humanitarian,Yes,875.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Kuburmbula,Yes,Humanitarian,Yes,254.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Kautikari,Yes,Humanitarian,Yes,295.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Kautikari,Yes,Humanitarian,Yes,593.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Gatamarwa,Yes,Humanitarian,Yes,1289.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Wuntaku,Yes,Humanitarian,Yes,111.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Wuntaku,Yes,Humanitarian,Yes,891.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Wuntaku,Yes,Humanitarian,Yes,89.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Likama,Yes,Humanitarian,Yes,142.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Bajama,Yes,Nexus,Yes,80.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Chibok,Chibok Garu,Yes,Humanitarian,Yes,289.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Zarawuyaku,Yes,Humanitarian,Yes,454.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Zarawuyaku,Yes,Humanitarian,Yes,193.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Zarawuyaku,Yes,Humanitarian,Yes,223.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Zarawuyaku,Yes,Humanitarian,Yes,1031.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Yawi,Yes,Humanitarian,Yes,2171.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Yawi,Yes,Humanitarian,Yes,344.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Yawi,Yes,Humanitarian,Yes,21.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Miringa,Yes,Humanitarian,Yes,1989.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Mandara Girau,Yes,Humanitarian,Yes,602.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Gur,Yes,Humanitarian,Yes,741.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Gur,Yes,Humanitarian,Yes,783.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Garubula,Yes,Humanitarian,Yes,2078.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Garubula,Yes,Humanitarian,Yes,2713.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Dugja,Yes,Humanitarian,Yes,1654.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Dugja,Yes,Humanitarian,Yes,1542.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Dadin Kowa,Yes,Humanitarian,Yes,2857.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Biu,Buratai,Yes,Humanitarian,Yes,3749.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Zara,Yes,Humanitarian,Yes,515.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Wuyo,Yes,Humanitarian,Yes,1203.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Wuyo,Yes,Humanitarian,Yes,61.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Wuyo,Yes,Humanitarian,Yes,135.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Wuyo,Yes,Humanitarian,Yes,56.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Wuyo,Yes,Humanitarian,Yes,237.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Teli,Yes,Humanitarian,Yes,354.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Teli,Yes,Humanitarian,Yes,44.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Limanti,Yes,Humanitarian,Yes,300.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Jara Gol,Yes,Humanitarian,Yes,401.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Jara Gol,Yes,Humanitarian,Yes,543.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Jara Dali,Yes,Humanitarian,Yes,61.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Jara Dali,Yes,Humanitarian,Yes,501.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Jara Dali,Yes,Humanitarian,Yes,22.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Gamadadi,Yes,Humanitarian,Yes,11.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Gamadadi,Yes,Humanitarian,Yes,255.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Fikayel,Yes,Humanitarian,Yes,104.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Balbaya,Yes,Humanitarian,Yes,92.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bayo,Balbaya,Yes,Humanitarian,Yes,267.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Shehuri / Hausari / Mairi,Yes,Humanitarian,Yes,76.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Kasugula,Yes,Humanitarian,Yes,181.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Kasugula,Yes,Humanitarian,Yes,272.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Kasugula,Yes,Humanitarian,Yes,396.0,Jun,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Borno,Bama,Buduwa / Bula Chirabe,Yes,Humanitarian,Yes,1547.0,Jun,2019
