org_acronym,organisation,org_type,operation_type,project_sector,activities,status,state,state_pcode,lga,lga_pcode,ishrp,response_type,month,year
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Yusufari,NG036017,Yes,Humanitarian,Jan,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Guyuk,NG002006,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Demsa,NG002001,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Gombi,NG002004,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Mubi North,NG002014,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Mayo-Belwa,NG002012,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Yola South,NG002021,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Jada,NG002008,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Dikwa,NG008008,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Magumeri,NG008020,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Kala/Balge,NG008015,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Kaga,NG008014,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Konduga,NG008016,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Chibok,NG008006,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Jere,NG008013,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Askira/Uba,NG008002,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Gubio,NG008009,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Damboa,NG008007,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Mafa,NG008019,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Tarmua,NG036015,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Bade,NG036001,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Jakusko,NG036009,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Karasuwa,NG036010,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Gulani,NG036008,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Jere,NG008013,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Konduga,NG008016,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Potiskum,NG036014,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Fika,NG036004,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Magumeri,NG008020,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Kaga,NG008014,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Gujba,NG036007,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Bursari,NG036002,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Mafa,NG008019,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Damaturu,NG036003,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Yusufari,NG036017,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Gubio,NG008009,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Demsa,NG002001,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Ganye,NG002003,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Gombi,NG002004,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Guyuk,NG002006,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Hong,NG002007,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Jada,NG002008,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Maiha,NG002011,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Mayo-Belwa,NG002012,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Mubi North,NG002014,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Mubi South,NG002015,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Numan,NG002016,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Yola North,NG002020,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Nguru,NG036013,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Damboa,NG008007,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Bursari,NG036002,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Damaturu,NG036003,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Fika,NG036004,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Fune,NG036005,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Geidam,NG036006,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Gujba,NG036007,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Gulani,NG036008,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Jakusko,NG036009,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Karasuwa,NG036010,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Machina,NG036011,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Nguru,NG036013,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Tarmua,NG036015,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Yunusari,NG036016,Yes,Humanitarian,Feb,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Yusufari,NG036017,Yes,Humanitarian,Feb,2023
SHO,Salient Humanitarian Organisation,NNGO,Implementing,CCCM,# of individuals in displacement sites receiving site facilitation support,Completed,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Yola South,NG002021,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Tarmua,NG036015,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Bade,NG036001,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Jakusko,NG036009,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Karasuwa,NG036010,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Gulani,NG036008,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Gujba,NG036007,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Jere,NG008013,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Damboa,NG008007,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Dikwa,NG008008,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Potiskum,NG036014,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Fika,NG036004,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Bursari,NG036002,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Jada,NG002008,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Damaturu,NG036003,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Mafa,NG008019,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Konduga,NG008016,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Adamawa,NGA002,Lamurde,NG002009,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Kaga,NG008014,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Magumeri,NG008020,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Yobe,NGA036,Yusufari,NG036017,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Kala/Balge,NG008015,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Mental Health and Psycho-Social Services,Ongoing,Borno,NGA008,Gubio,NG008009,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Implementing,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Jan,2023
WHO,World Health Organization,UN Agency,Implementing,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Guyuk,NG002006,Yes,Humanitarian,Jan,2023
WHO,World Health Organization,UN Agency,Implementing,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Demsa,NG002001,Yes,Humanitarian,Jan,2023
WHO,World Health Organization,UN Agency,Implementing,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Gombi,NG002004,Yes,Humanitarian,Jan,2023
WHO,World Health Organization,UN Agency,Implementing,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Jan,2023
WHO,World Health Organization,UN Agency,Implementing,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Mubi North,NG002014,Yes,Humanitarian,Jan,2023
WHO,World Health Organization,UN Agency,Implementing,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Jan,2023
WHO,World Health Organization,UN Agency,Implementing,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Jan,2023
