organisation,org_acronym,org_type,project_sector,activities,status,state,lga,ward,ishrp,response_type,isrp,people_reached,month,year
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Namtari,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Mbamba,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Mbamba,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Mbamba,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Mbamba,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde pate,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde pate,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde pate,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde pate,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Bole Yolde pate,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola South,Adarawo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola North,Limawa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola North,Jambutu,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Yola North,Gwadabawa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Toungo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Dawo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Dawo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Dawo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Toungo,Dawo II,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Song Waje,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Gudu Mboi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Gudu Mboi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Gudu Mboi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Gudu Mboi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Dumne,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Dumne,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Dumne,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Song,Dumne,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Ketembere,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Ketembere,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Ketembere,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Ketembere,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Jumbul,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Jumbul,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Jumbul,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Jumbul,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bodwai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bodwai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bodwai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bodwai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bakta,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bakta,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bakta,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Bakta,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nduku,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nduku,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nduku,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mugulbu/ Yadafa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mugulbu/ Yadafa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mugulbu/ Yadafa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Kwaja,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gude,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Duvu/ Chaba/ Girburum,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Duvu/ Chaba/ Girburum,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Dirbishi/Gandira,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Vimtim,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Vimtim,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Vimtim,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Vimtim,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mijilu,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mijilu,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mijilu,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mijilu,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mayo Bani,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mayo Bani,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Lokuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Lokuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Digil,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Digil,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Digil,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Digil,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Betso,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Betso,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Betso,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Betso,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Vi / Boka,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Vi / Boka,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Vi / Boka,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Vi / Boka,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Moda / Dlaka / Ghenjuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Moda / Dlaka / Ghenjuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Moda / Dlaka / Ghenjuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Moda / Dlaka / Ghenjuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Bazza Margi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Bazza Margi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Bazza Margi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Bazza Margi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Tumbara / Ngabili,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Tumbara / Ngabili,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Tumbara / Ngabili,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Tumbara / Ngabili,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Minkisi/ Wuro Ngiki,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Minkisi/ Wuro Ngiki,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Minkisi/ Wuro Ngiki,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Minkisi/ Wuro Ngiki,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Madzi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Madzi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Madzi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Madzi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Minkisi/ Wuro Ngiki,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Minkisi/ Wuro Ngiki,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Minkisi/ Wuro Ngiki,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Minkisi/ Wuro Ngiki,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Garta / Ghunchi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Garta / Ghunchi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Garta / Ghunchi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Michika,Garta / Ghunchi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Ndikong,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Ndikong,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Ndikong,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Ndikong,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Ndikong,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo Farang,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo Farang,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo Farang,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo Farang,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo Farang,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo Farang,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gengle,Yes,Nexus,,,Jan,2019
